CHAPTER_ID	TEXT_ID	PARAGRAPH_ID	TEXT	LABEL
12	3217	938	een omelet of zoo-iets.	S
12	3218	939	- Ah!	S
12	3219	939	En dat hoeft niet meer nu ik van myn gekheden begin?	S
12	3220	939	je bent ondeugend, Tine!	S
12	3221	939	't Is my wel, maar die heeren hebben ook een stem.	C
12	3222	939	Verbrugge, wat kies je, je aandeel in de omelet of de historie?	E
12	3223	940	- Dat is een moeielyke pozitie voor een beleefd mensch zei Verbrugge.	C
12	3224	941	- En ook ik zou liever niet kiezen, voegde Duclari er by, want het is hier te doen om een uitspraak tusschen m'nheer en mevrouw, en: entre l'écorce et le bois, il ne faut pas mettre le doigt.	C
12	3225	942	- Ik zal u helpen, heeren, de omelet is...	S
12	3226	943	- Mevrouw, zei de zeer beleefde Duclari, de omelet zal toch wel zooveel waard zyn als...	C
12	3227	944	- Als de historie?	S
12	3228	944	Zeker als ze wat waard was!	S
12	3229	944	Doch er is een bezwaar ...	S
12	3230	945	- Ik wed dat er nog geen suiker in huis is, riep Verbrugge.	E
12	3231	945	Och, laat toch by my halen wat ge noodig hebt!	E
12	3232	946	- Suiker is er... van mevrouw Slotering.	C
12	3233	946	Neen, daaraan hapert het niet.	E
12	3234	946	Als de omelet overigens goed was, zou dat geen bezwaar zyn	C
12	3235	946	, maar...	S
12	3236	947	- Hoe dan, mevrouw, is ze in 't vuur gevallen?	E
12	3237	948	- Ik wou dat het waar was!	S
12	3238	948	Neen, ze kan niet in 't vuur vallen	S
12	3239	948	Ze is...	S
12	3240	949	- Maar, Tine, riep Havelaar, wat is ze dan toch?	S
12	3241	950	- Ze is imponderabel, Max, als je vrouwen te Arles...	S
12	3242	950	wezen moesten!	S
12	3243	950	Ik heb geen omelet...	S
12	3244	950	ik heb niets meer!	S
12	3245	951	- Dan in 's hemelsnaam de historie! zuchtte Duclari met koddige wanhoop.	S
12	3246	952	- Maar koffi	E
12	3247	952	hebben we, riep Tine.	E
12	3248	953	- Goed!	C
12	3249	953	Koffidrinken in de voorgalery, en laat ons mevrouw Slotering met de meisjes daarby roepen, zei Havelaar, waarop 't kleine gezelschap naar buiten toog.	E
12	3250	954	- Ik gis dat ze bedanken zal, Max!	S
12	3251	954	je weet dat ze ook liever niet met ons eet, en ik kan haar geen ongelyk geven.	S
12	3252	955	- Ze zal gehoord hebben dat ik histories vertel, zei Havelaar, en dat heeft haar afgeschrikt.	E
12	3253	956	- Wel neen, Max, dat zou haar niet deren:	S
12	3254	956	ze verstaat geen hollandsch.	C
12	3255	956	Neen, ze heeft my gezegd dat ze haar eigen huishouding wil blyven voeren, en dit begryp ik heel goed.	C
12	3256	956	Weet je nog hoe je myn naam vertaald hebt?	S
12	3257	957	- E.H.V.W: eigen haard veel waard.	C
12	3258	958	- Daarom!	S
12	3259	958	Ze heeft groot gelyk.	S
12	3260	958	Bovendien, ze komt me wat menschenschuw voor.	S
12	3261	958	Verbeeld je dat zy alle vreemden die 't erf betreden, laat wegjagen door de oppassers...	S
12	3262	959	- Ik verzoek om de historie of de omelet, zei Duclari.	E
12	3263	960	- Ik ook! riep Verbrugge.	E
12	3264	960	Uitvluchten worden niet aangenomen.	E
12	3265	960	We hebben aanspraak op een volledig maal, en daarom eisch ik de geschiedenis van den kalkoen.	E
12	3266	961	- Die heb ik je reeds gegeven, zei Havelaar.	E
12	3267	961	Ik had het beest gestolen van den generaal Vandamme, en heb 't opgegeten... met iemand.	E
12	3268	962	- Voor die ”iemand	S
12	3269	962	“ ten-hemel voer, zei Tine schalk.	E
12	3270	963	- Neen, dat is tricheeren:	E
12	3271	963	riep Duclari.	E
12	3272	963	We moeten weten waarom ge dien kalkoen... weggenomen hebt.	E
12	3273	964	- Wèl, omdat ik gebrek leed, en dat was de schuld van den generaal Vandamme die me gesuspendeerd had.	S
12	3274	965	- Als ik er niet meer van te weten kryg, breng ik een volgenden keer zelf een omelet mee, klaagde Verbrugge.	S
12	3275	966	- Geloof me, er stak niets meer achter dan dàt.	S
12	3276	966	Hy had zeer véél kalkoenen, en ik had niets.	S
12	3277	966	Men dreef die dieren voorby myn deur...	E
12	3278	966	ik nam er een, en zei tot den man die zich verbeeldde er op te passen:	S
12	3279	966	”zeg den generaal dat ik, Max Havelaar, dezen kalkoen neem	S
12	3280	966	omdat ik eten wil.	S
12	3281	967	- En dan dat epigram?	C
12	3282	968	- Heeft Verbrugge je daarvan gesproken?	C
12	3283	969	- Ja.	S
12	3284	970	- Dat had niets met den kalkoen uittestaan.	S
12	3285	970	Ik maakte dat ding omdat hy zooveel ambtenaren suspendeerde.	S
12	3286	970	Er waren er op Padang zeker zeven of acht die hy met meer of min rechtvaardigheid in hun ambten geschorst had, en velen onder hen verdienden 't veel minder dan ik.	S
12	3287	970	De adsistent-resident van Padang zelf was gesuspendeerd, en wel om een reden die, naar ik geloof, een geheel andere was dan de in het besluit opgegevene.	C
12	3288	970	Ik wil u dat wel vertellen, schoon ik niet verzekeren kan dat ik alles juist weet, en alleen òverzeg wat men in de chinesche kerk te Padang voor waar hield, en wat dan ook - vooral met het oog op de bekende eigenschappen van den generaal - waar kan geweest zyn.	S
12	3289	971	Hy had, moet ge weten, zyn vrouw getrouwd om een weddingschap te winnen, en daarmee een anker wyn.	C
12	3290	971	Hy ging dus dikwyls 's avends uit, om... overal rondteloopen.	S
12	3291	971	De surnumerair Valkenaar moet eens in een straatje naby 't meisjesweeshuis zyn inkognito zóó stipt geëerbiedigd hebben, dat hy hem een pak slaag heeft gegeven even als een gewonen straatschender.	E
12	3292	971	Niet ver van daar woonde Miss X.	C
12	3293	971	Er liep een gerucht dat die Miss 't leven zou gegeven hebben aan een kindje, dat... verdwenen was.	C
12	3294	971	De adsistent-resident was als hoofd der politie verplicht, en ook inderdaad van plan, zich met die zaak te bemoeien, en schynt van dit voornemen iets gezegd te hebben op een whistparty by den generaal.	C
12	3295	971	Doch zie, den volgenden dag ontvangt hy den last zich naar zekere Afdeeling te begeven, welker gezagvoerende kontroleur wegens ware of veronderstelde oneerlykheid geschorst was in zyn beheer, om in loco zekere zaken te onderzoeken en daarvan ”te dienen van bericht.	E
12	3296	971	Wèl was de adsistent-resident verwonderd dat hem iets werd opgedragen dat zyn Afdeeling in 't geheel niet aanging, doch daar hy strikt genomen deze opdracht kon beschouwen als een vereerende onderscheiding, en dewyl hy met den generaal op zeer vriendschappelyken voet stond zoodat hy geen oorzaak had aan een valstrik te denken, berustte hy in deze zending, en begaf zich naar ik wil vergeten hebben waarheen, om te doen wat hem bevolen was.	C
12	3297	971	Na eenigen tyd keert hy terug, en biedt een verslag aan dat niet ongunstig luidde voor dien kontroleur.	C
12	3298	971	Doch ziet, er was gedurende dien tyd op Padang, door 't publiek - dat is:	C
12	3299	971	door niemand en iedereen - ontdekt dat die ambtenaar slechts gesuspendeerd was om een gelegenheid te scheppen	C
12	3300	971	den adsistent-resident van de plaats te verwyderen, ten-einde zyn voorgenomen onderzoek naar de verdwyning van dat kind te voorkomen, of althans te verschuiven tot een tydstip dat die zaak moeielyker zou optehelderen zyn.	C
12	3301	971	Ik herhaal nu dat ik niet weet of dit waar was, doch naar de kennis die ikzelf later van den generaal	C
12	3302	971	Vandamme opdeed, komt deze lezing van 't geval my geloofbaar voor.	C
12	3303	971	Op Padang was er niemand die hem niet - wat het peil aangaat, waartoe zyn zedelykheid was afgedaald - tot zoo-iets in-staat keurde.	C
12	3304	971	De meesten kenden hem slechts één goede hoedanigheid toe, die van onverschrokkenheid in 't gevaar, en indien ik, die hem in gevaar gezien heb, van meening ware dat hy après tout een dapper man was, zou dit alleen my bewegen u deze geschiedenis niet te vertellen.	S
12	3305	971	't Is waar, hy had op Sumatra veel laten ”sabreeren“ doch wie sommige gebeurtenissen van naby gezien had voelde neiging om wat aftedingen op zyn dapperheid, en, hoe vreemd het schyne, ik geloof dat hy zyn krygsmansroem grootendeels te danken had aan de zucht tot tegenstelling, die ons allen min of meer bezielt.	C
12	3306	971	Men zegt gaarne:	C
12	3307	971	't is waar dat Peter of Paul dit, dit of dit is, maar... dàt is hy, dàt moet men hem laten!	C
12	3308	971	En nooit kan men zoo zeker zyn geprezen te worden, dan wanneer men een zeer in 't oog vallend gebrek heeft.	C
12	3309	971	Jy, Verbrugge, bent alle dagen dronken...	S
12	3310	972	- Ik?	S
12	3311	972	vroeg	E
12	3312	972	Verbrugge die een voorbeeld was van matigheid.	C
12	3313	973	- Ja, ik maak je nu dronken, alle dagen!	S
12	3314	973	je vergeet	S
12	3315	973	je	S
12	3316	973	zóó ver, dat Duclari 's avends in de galery over je struikelt.	E
12	3317	973	Dit zal hy onaangenaam vinden, maar terstond zal hy zich herinneren iets goeds in je gezien te hebben dat hem toch vroeger niet in 't oog viel.	S
12	3318	973	En als ik dan kom, en ik vind je zoo erg... horizontaal, dan zal hy my de hand op den arm leggen, en uitroepen - ”och, geloof toch dat hy overigens zoo'n beste brave knappe jongen is!	S
12	3319	974	- Dat zeg ik tòch van Verbrugge, riep Duclari, al is hy vertikaal.	E
12	3320	975	- Niet met dat vuur en die overtuiging!	S
12	3321	975	Herinner je eens hoe dikwyls	S
12	3322	975	men hoort zeggen:	S
12	3323	975	”o, als die man op zyn zaken wilde passen, dàt zou iemand wezen!	S
12	3324	975	Maar... en dan volgt het betoog hoe hy niet op zyn zaken past en dus niemand is.	S
12	3325	975	Ik geloof hiervan de reden te weten.	S
12	3326	975	Ook van de dooden verneemt men altyd goede hoedanigheden waarvan we vroeger niets bemerkten.	S
12	3327	975	De oorzaak zal wel zyn dat ze niemand in den weg staan.	C
12	3328	975	Alle menschen zyn min of meer mededingers.	C
12	3329	975	We zouden gaarne èlk ander geheel en in alles onder ons plaatsen.	C
12	3330	975	Dit echter te uiten, verbiedt de goede toon en zelfs het eigenbelang, want zeer spoedig zou niemand ons gelooven ook al beweerden wy iets waars.	S
12	3331	975	Er moet dus een omweg gezocht worden, en ziet hier hoe we dit doen.	C
12	3332	975	Als gy, Duclari, zegt:	S
12	3333	975	“de luitenant Slobkous is een goed soldaat, waarachtig hy is een goed soldaat, ik kan je niet genoeg zeggen welk een goed soldaat de luitenant Slobkous is...	S
12	3334	975	maar een theoretikus is hy niet...	S
12	3335	976	Heb je niet zoo gezegd, Duclari?	S
12	3336	977	- Ik heb nooit een luitenant Slobkous gekend of gezien?	S
12	3337	978	- Goed, schep er dan een, en zeg dat van hem.	E
12	3338	979	- Wèl, ik schep hem, en zeg het.	S
12	3339	980	- Weet je wat ge nu gezegd hebt?	S
12	3340	980	Je hebt gezegd dat jy, Duclari, à cheval bent op de theorie.	S
12	3341	980	Ik ben geen haar beter.	S
12	3342	980	Geloof me, we doen onrecht zoo boos te worden op iemand die heel slecht is, want de goeden onder ons zyn 't slechte zoo na!	C
12	3343	980	Laat eens de volmaaktheid nul heeten, en honderd graden voor slecht gelden, hoe verkeerd doen we dan - wy, die dobberen tusschen acht-en negen-en-negentig!	S
12	3344	980	- haro te roepen over iemand die op honderd-en-één staat!	S
12	3345	980	En nog geloof ik dat velen dien honderdsten graad slechts niet bereiken uit gemis aan goede eigenschappen, aan moed by-voorbeeld om geheel te zyn wat men is.	C
12	3346	981	- Op hoeveel graden sta ik, Max?	E
12	3347	982	- Ik heb een loep noodig voor de onderdeelen, Tine.	C
12	3348	983	- Ik reklameer, riep Verbrugge - neen, mevrouw, niet tegen uwe nabyheid aan de nul! - neen, maar er zyn ambtenaren gesuspendeerd, er is een kind zoek, een generaal in staat van beschuldiging...	E
12	3349	983	ik vraag:	E
12	3350	983	la pièce !	E
12	3351	984	- Tine, zorg toch dat er een volgenden keer wat in huis is!	S
12	3352	984	Neen, Verbrugge, je krygt la pièce niet, voor ik nog een beetje heb rondgereden op myn stokpaardje over de tegenstellingen.	S
12	3353	984	Ik zei dat elk mensch in zyn medemensch een soort van konkurrent ziet.	C
12	3354	984	Men mag niet altyd laken - wat in 't oog vallen zou! - daarom verheffen wy gaarne een goede eigenschap bovenmate, om de kwade hoedanigheid aan welker openbaring ons eigenlyk alleen gelegen is, te doen in het oog vallen, zonder den schyn op ons te laden van partydigheid.	C
12	3355	984	Als iemand zich by my beklaagt omdat ik gezegd heb:	S
12	3356	984	”zyn dochter is zeer schoon, maar hy is een dief	S
12	3357	984	“ dan antwoord	S
12	3358	984	ik:	S
12	3359	984	”hoe kan je dáárover zoo boos wezen!	S
12	3360	984	Ik heb immers gezegd dat je dochter	S
12	3361	984	een lief meisjen is!	S
12	3362	984	Zieje	S
12	3363	984	, dat wint dubbel!	S
12	3364	984	Wy beiden zyn kruieniers, ik neem hem zyn klanten af, die geen rozynen willen koopen	E
12	3365	984	by een dief, en te-gelyker-tyd zegt men van my dat ik een goed mensch ben, omdat ik de dochter prys van een konkurrent.	C
12	3366	985	- Neen, zóó erg is 't niet, zei Duclari, dàt is wat sterk!	S
12	3367	986	- Dit komt u nu zoo voor, omdat ik de vergelyking wat kort en brusk gemaakt heb.	C
12	3368	986	We moeten ons dat:	C
12	3369	986	”hy is een dief“ eenigszins omzwachteld voorstellen.	S
12	3370	986	De strekking der gelykenis blyft waar.	C
12	3371	986	Wanneer we genoodzaakt zyn iemand zekere eigenschappen toe te kennen	C
12	3372	986	die aanspraak geven op achting, eerbied of ontzag, dan doet het ons genoegen naast die eigenschappen iets te ontdekken, dat ons van den verschuldigden cyns voor een gedeelte of geheel ontslaat.	C
12	3373	986	Voor zulk een dichter zou men 't hoofd buigen, maar... hy slaat zyn vrouw!	E
12	3374	986	Ziet ge, dan gebruiken wy gaarne de blauwe plekken van die vrouw als voorwendsel om ons hoofd overeind te houden, en in 't eind doet het ons zelfs pleizier dat hy 't mensch slaat, wat toch anders heel leelyk is.	S
12	3375	986	Zoodra wy erkennen moeten dat iemand hoedanigheden bezit die hem de eer van een voetstuk waardig maken, zoodra we zyn aanspraken daarop niet langer kùnnen loochenen zonder doortegaan voor onkundig, gevoelloos, of nayverig...	C
12	3376	986	dan zeggen we ten-laatste:	S
12	3377	986	”goed, zet hem er op!	S
12	3378	986	Maar reeds onder dat opzetten, en als hyzelf nog meent dat we verrukt staan over zyn uitstekendheid, hebben we reeds den strik gelegd in den lazzo die dienen moet om hem by de eerste gunstige gelegenheid naar-beneden te halen.	C
12	3379	986	Hoe meer mutatie onder de inhabers der voetstukken, hoe grooter de kans voor anderen om óók eens aan de beurt te komen, en dit is zóó waar dat wy uit gewoonte en tot oefening - even als een jager die op kraaien schiet, welke hy toch liggen laat - ook die standbeelden gaarne neerhalen, welker piedestal nooit door ons kan bestegen worden.	C
12	3380	986	Kappelman die zich voedt met zuurkool en scharrebier, zoekt verheffing in de klacht: ”Alexander wàs niet groot...	S
12	3381	986	hy was onmatig“ zonder dat er voor Kappelman de minste kans bestaat ooit met Alexander te konkurreeren in wereldverovering.	S
12	3382	987	Hoe dit zy, ik ben zeker dat velen nooit op 't denkbeeld zouden gekomen zyn, den generaal	S
12	3383	987	Vandamme voor zoo dapper te houden, als zyn dapperheid niet had kunnen dienen tot voertuig van 't altyd daarby gevoegde:	S
12	3384	987	”maar ... zyn zedelykheid!	S
12	3385	987	En tevens, dat deze onzedelykheid niet zoo hoog zou opgenomen zyn door de velen die zelf niet zoo onaantastbaar waren op dit stuk, wanneer men ze niet had noodig gehad tot het opwegen tegen zyn roem van dapperheid, die sommigen belette te slapen.	S
12	3386	988	Één eigenschap bezat hy werkelyk in hooge mate: wilskracht.	C
12	3387	988	Wat hy zich voornam, moest geschieden, en geschiedde ook gewoonlyk.	S
12	3388	988	Doch - zie je wel dat ik weer terstond de tegenstelling by-de-hand heb? - doch in de keuze der middelen was hy dan ook wat... vry, en, zooals van der Palm - naar ik geloof, ten-onrechte - van Napoléon zeide:	S
12	3389	988	”hinderpalen der zedelykheid stonden hem nooit in den weg!	S
12	3390	988	Nu, dan is 't zeker gemakkelyker zyn doel te bereiken, dan wanneer men zich door zoo-iets wèl gebonden acht.	S
12	3391	989	De adsistent-resident van Padang, dan had een bericht uitgebracht, dat gunstig luidde voor dien gesuspendeerden kontroleur, wiens suspensie hierdoor een tint van onrechtvaardigheid bekwam.	C
12	3392	989	De Padangsche praatjes duurden voort:	C
12	3393	989	men sprak nog altyd over 't verdwenen kind.	S
12	3394	989	De adsistent-resident voelde zich op-nieuw geroepen die zaak optevatten, maar voor hy iets tot helderheid had kunnen brengen, ontving hy een besluit waarby hy door den Gouverneur van Sumatra's Westkust werd gesuspendeerd ”wegens oneerlykheid in ambtsbetrekking.	S
12	3395	989	Het heette dat hy uit vriendschap of medelyden de zaak van dien kontroleur, tegen beter weten aan, in een valsch daglicht had gesteld.	C
12	3396	990	Ik heb de stukken die deze zaak betreffen, niet gelezen, maar ik weet dat de adsistent-resident niet in de minste betrekking met dien kontroleur stond, hetgeen reeds hieruit blykt dat men juist hem had gekozen om die zaak te onderzoeken.	S
12	3397	990	Ik weet voorts dat hy een achtenswaardig persoon was, en dat ook de Regeering hem hiervoor hield, hetgeen blykt uit het vernietigen der suspensie, nadat de zaak elders dan op Sumatra's Westkust onderzocht was.	C
12	3398	990	Ook die kontroleur is later geheel in zyn eer hersteld geworden.	C
12	3399	990	Het was hun suspensie die my 't puntdicht ingaf, dat ik op de ontbyttafel van den generaal liet neerleggen door iemand die toen by hem, vroeger by my in dienst was.	S
12	3400	991	Het wandlend schorsbesluit dat schorsend ons regeert, Jan Schors-al, Gouverneur, de weerwolf onzer dagen, Had zyn geweten zelf met vreugd gesuspendeerd...	S
12	3401	991	Als 't niet voor langen tyd finaal reeds ware ontslagen.	S
12	3402	992	- Neem me niet kwalyk, m'nheer Havelaar, ik vind dat zoo-iets niet te pas kwam, zei Duclari.	S
12	3403	993	- Ik ook...	S
12	3404	993	maar ik moest toch iets doen!	S
12	3405	993	Verbeeld je dat ik geen geld had, niets ontving, en van-dag tot-dag vreesde te sterven van honger, wat dan ook naby genoeg geweest is.	S
12	3406	993	Ik had weinig of geen betrekkingen op Padang, en bovendien, ik had den generaal geschreven dat hy verantwoordelyk was indien ik omkwam van ellende, en dat ik van niemand hulp zou aannemen.	C
12	3407	993	In de binnenlanden waren er die, vernemende	C
12	3408	993	hoe 't met my gesteld was, my uitnoodigden ten hunnent te komen, maar de generaal verbood dat men my daarheen een pas zou geven.	S
12	3409	993	Naar Java vertrekken mocht ik ook niet.	C
12	3410	993	Overal elders had ik me kunnen redden, en misschien ook dáár als men niet zoo bevreesd ware geweest voor den machtigen generaal.	S
12	3411	993	Het scheen zyn plan te zyn my te laten verhongeren.	S
12	3412	993	Dat heeft negen maanden geduurd!	S
12	3413	994	- En hoe hebt ge u zoolang in 't leven gehouden?	S
12	3414	994	Of had de generaal véél kalkoenen!	C
12	3415	995	- O ja!	S
12	3416	995	Maar dit hielp me niet...	S
12	3417	995	zoo-iets doet men maar ééns, niet waar?	S
12	3418	995	Wat ik gedurende dien tyd uitrichtte?	S
12	3419	995	Och... ik maakte verzen, schreef komedies... en zoo al voort.	S
12	3420	996	- En was daarvoor op Padang ryst te-koop?	E
12	3421	997	- Neen, maar die heb ik er ook niet voor gevraagd.	S
12	3422	997	Ik zeg liever niet hoe ik geleefd heb.	S
12	3423	998	Tine drukte hem de hand, zy wist het.	E
12	3424	999	- Ik heb een paar regels gelezen, die ge in die dagen zoudt geschreven hebben achter op een kwitantie, zei Verbrugge.	C
12	3425	1000	- Ik weet wat je bedoelt.	S
12	3426	1000	Die regels schetsen myn pozitie.	S
12	3427	1000	Er bestond in die dagen een tydschrift, de Kopiist, waarop ik inteekenaar was.	C
12	3428	1000	Het stond onder de bescherming van de Regeering - de redakteur was ambtenaar by de algemeene Sekretarie - en hierom werden de inteekeningsgelden in 's lands kas gestort.	C
12	3429	1000	Men bood my een kwitantie van twintig gulden aan.	E
12	3430	1000	Daar nu dit geld op de bureaux van den Gouverneur moest worden verhandeld, en dus de kwitantie, als zy onbetaald bleef, die bureaux te passeeren had om te worden teruggezonden naar Batavia, maakte ik van die gelegenheid gebruik om achter op dat stuk te protesteeren tegen myn armoede:	S
12	3431	1001	Vingt-florins... quel	S
12	3432	1001	trésor!	S
12	3433	1001	Adieu, littérature, Adieu, Copiste, adieu!	S
12	3434	1001	Trop malheureux destin:	S
12	3435	1001	Je meurs de faim, de froid, d'ennui et de chagrin, Vingt florins font pour moi deux	S
12	3436	1001	mois	S
12	3437	1001	de nourriture!	S
12	3438	1001	Si j'avais vingt florins	S
12	3439	1001	je serais mieux	S
12	3440	1001	chaussé, Mieux nourri, mieux logé, j'en	S
12	3441	1001	ferais bonne	S
12	3442	1001	chère...	S
12	3443	1001	Il faut vivre avant tout, soit vie de misère:	C
12	3444	1001	Le crime fait la honte, et non la pauvreté!	C
12	3445	1002	Maar toen ik later te Batavia by de redaktie van den Kopiist myn twintig gulden kwam brengen, was ik niets schuldig.	E
12	3446	1002	Het schynt dat de generaal zelf dat geld voor my betaald heeft, om niet gedwongen te zyn die geillustreerde kwitantie terug te zenden naar Batavia.	C
12	3447	1003	- Maar wat deed hy na 't... na 't... wegnemen van dien kalkoen?	S
12	3448	1003	't Was toch... een diefstal!	S
12	3449	1003	En na dat epigram?	S
12	3450	1004	- Hy strafte me vreeselyk!	S
12	3451	1004	Wanneer hy my voor die zaken had laten terechtstaan als schuldig aan oneerbiedigheid jegens den Gouverneur van Sumatra's Westkust, hetgeen in die dagen met een beetje goeden wil had kunnen worden uitgelegd als ” pooging, tot ondermyning van 't nederlandsch gezag, en aanhitsing, tot opstand “ of aan ” diefstal op den publieken weg	S
12	3452	1004	“ zou hy getoond hebben een goedhartig mensch te zyn.	S
12	3453	1004	Maar neen, hy strafte me beter... akelig!	S
12	3454	1004	Aan den man die op de kalkoenen passen moest, liet hy gelasten voortaan een anderen weg te kiezen.	E
12	3455	1004	En myn puntdicht... ach, dàt is nog erger zeide niets, en deed niets !	S
12	3456	1004	Ziet ge, dit was wreed!	S
12	3457	1004	Hy gunde me niet het minste martelaars-air, ik werd niet belangwekkend door vervolging, en mocht niet ongelukkig wezen door verregaande geestigheid!	S
12	3458	1004	O, Duclari... o, Verbrugge...'t was om eens-voor-al te walgen van puntdichten en kalkoenen!	S
12	3459	1004	Zo weinig aanmoediging dooft de vlam van 't genie uit tot de laatste vonk... inkluzief	S
12	3460	1004	: ik heb 't nooit weer gedaan!	S
13	3461	1005	- En mag men nu weten waarom ge eigenlyk gesuspendeerd waart?	S
13	3462	1005	vroeg Duclari.	E
13	3463	1006	- O ja, gaarne!	S
13	3464	1006	Want daar ik alles wat ik u hiervan te zeggen heb, voor wáár geven en zelfs nog gedeeltelyk bewyzen kan, zult ge daaruit zien dat ik niet lichtvaardig handelde toen ik myn verhaal over dat vermiste kind, de praatjes van Padang	S
13	3465	1006	niet verwierp als volstrekt ongerymd.	S
13	3466	1006	Men zal ze zeer geloofbaar vinden, zoodra men onzen dapperen generaal leert kennen in de zaken die my betreffen.	S
13	3467	1007	Er waren dan in myn kasrekening te Natal onnauwkeurigheden en verzuimen.	S
13	3468	1007	Ge weet hoe elke onnauwkeurigheid op nadeel uitloopt:	S
13	3469	1007	nooit heeft men door slordigheid geld over.	C
13	3470	1007	De chef van de komptabiliteit te Padang - die nu juist myn byzondere vriend niet was - beweerde dat er duizenden te-kort kwamen.	C
13	3471	1007	Maar let wel dat men my, zoolang ik te Natal was, daarop niet had opmerkzaam gemaakt.	C
13	3472	1007	Geheel onverwachts ontving ik een overplaatsing naar de Padangsche bovenlanden.	E
13	3473	1007	Je weet, Verbrugge, dat op Sumatra een plaatsing in de bovenlanden van Padang als voordeeliger en aangenamer wordt beschouwd dan in de noordelyke residentie.	C
13	3474	1007	Daar ik nog slechts weinig maanden vroeger den Gouverneur by my had gezien - straks zult ge hooren waarom, en hoe? - en omdat er gedurende zyn verblyf te Natal, en zelfs in myn huis, zaken waren voorgevallen waarin ik meende my al zeer flink gedragen te hebben, nam ik die overplaatsing als een gunstige onderscheiding op, en vertrok van Natal naar Padang.	S
13	3475	1007	Ik deed de reis met een fransch schip, de Baobab van Marseille, dat te Atjeh peper had ingeladen	E
13	3476	1007	, en... natuurlyk te Natal	C
13	3477	1007	”gebrek had aan drinkwater.	C
13	3478	1007	“ Zoodra ik te Padang aankwam, met het doel vandaar terstond naar de binnenlanden te vertrekken, wilde ik volgens gebruik en plicht den Gouverneur bezoeken, maar hy liet me zeggen dat hy me niet ontvangen kon, en tevens dat ik myn vertrek naar myn nieuwe standplaats moest uitstellen tot nader bevel.	C
13	3479	1007	Ge begrypt dat ik hierover zeer verwonderd was, te-meer daar hy te Natal my verlaten had in een stemming die me deed meenen nogal goed by hem aangeschreven te staan.	S
13	3480	1007	Ik had slechts weinig kennissen te Padang, maar van deze weinigen vernam ik - of liever ik bemerkte het aan hen - dat de generaal zeer verstoord op me was.	C
13	3481	1007	Ik zeg dat ik 't bemerkte omdat op een buitenpost als Padang toen was, de welwillendheid van velen dienen kon als graadmeter der genade die men gevonden had in de oogen des Gouverneurs.	C
13	3482	1007	Ik gevoelde dat er een storm in aantocht was, zonder te weten uit welken hoek de wind komen zou.	S
13	3483	1007	Daar ik geld noodig had, verzocht ik dezen en genen me daarmee te-hulp te komen, en ik stond werkelyk verbaasd dat men my overal een weigerend antwoord gaf.	S
13	3484	1007	Op Padang, niet minder dan elders in Indie, waar over 't geheel het krediet een zelfs te groote rol speelt, was de stemming op dat stuk anders vry ruim.	C
13	3485	1007	Men zou in elk ander geval met genoegen eenige honderden guldens hebben voorgeschoten aan een kontroleur die op reis was en tegen verwachting ergens werd opgehouden.	C
13	3486	1007	Doch my weigerde men alle hulp.	S
13	3487	1007	Ik drong by sommigen op 't noemen der oorzaken van dit wantrouwen aan, en de fil en aiguille kwam ik eindelyk te weten dat men in myn geldelyk beheer te Natal fouten en verzuimen had ontdekt, die me verdacht maakten van ontrouwe administratie.	S
13	3488	1007	Dat er fouten in myn administratie waren, bevreemdde me volstrekt niet.	S
13	3489	1007	Juist het tegendeel zou me verwonderd hebben, maar wel vond ik 't zonderling dat de Gouverneur, die persoonlyk getuige was geweest hoe ik gedurig ver van myn bureau had te kampen gehad met de ontevredenheid der bevolking en aanhoudende pogingen tot opstand...	S
13	3490	1007	dat hy die zelf my geprezen had over wat hy ”kordaatheid“ noemde, aan de ontdekte fouten den naam geven kon van ontrouw of oneerlykheid.	S
13	3491	1007	Niemand beter toch dan hy kon weten dat er in deze zaken nooit spraak kon zyn van iets anders dan van force majeure.	S
13	3492	1008	En, al loochende men deze force majeure, al wilde men my verantwoordelyk stellen voor fouten die begaan waren op oogenblikken dat ik - in levensgevaar dikwyls! - ver van de kas en wat er naar geleek, het beheer daarvan moest toevertrouwen aan anderen, al zou men eischen dat ik, het eene doende, het andere niet had mogen nalaten, dan nòg zou ik alleen schuldig geweest zyn aan een slordigheid die niets gemeens had met ”ontrouw.	S
13	3493	1008	Er bestonden bovendien, in die dagen vooral, talryke voorbeelden dat de Regeering deze moeielykheid der pozitie van de ambtenaren op Sumatra inzag, en 't scheen dan ook in grondbeginsel aangenomen by zulke gelegenheden iets door de vingers te zien.	C
13	3494	1008	Men vergenoegde zich met van de betrokken ambtenaren de terugbetaling van 't ontbrekende te vorderen, en er moesten al zeer duidelyke bewyzen zyn voor men 't woord ”ontrouw	C
13	3495	1008	“ uitsprak of zelfs daaraan dacht.	C
13	3496	1008	Dit was dan ook zóó als regel aangenomen, dat ik te Natal den Gouverneur zelf gezegd had bevreesd	C
13	3497	1008	te zyn dat ik, na 't onderzoeken van myn verantwoording op de bureaux te Padang veel zou te betalen hebben, waarop hy schouder-ophalend antwoordde:	C
13	3498	1008	”och... die geldzaken!	C
13	3499	1008	“ als gevoelde hyzelf dat het mindere voor 't meerdere wyken moest.	C
13	3500	1009	Nu erken ik dat	S
13	3501	1009	geldzaken gewichtig zyn.	C
